key,ref_events,ref_events_raw,pred_events,onset_matches,drum_matches,onset_precision,onset_recall,onset_f1,drum_precision,drum_recall,drum_f1,class_accuracy_on_matched_onsets,onset_mae_ms,missed,extra,wav,labels,kick->kick,kick->snare,kick->hihat,snare->kick,snare->snare,snare->hihat,hihat->kick,hihat->snare,hihat->hihat
WaveDrum02_06#KD,20,20,17,17,17,1.0,0.85,0.9189189189189189,1.0,0.85,0.9189189189189189,1.0,14.55515539549148,3,0,..\..\datasets\IDMT-SMT-DRUMS-V2\audio\WaveDrum02_06#KD.wav,..\..\datasets\IDMT-SMT-DRUMS-V2\annotation_svl\WaveDrum02_06#KD.svl,17,0,0,0,0,0,0,0,0
WaveDrum02_06#SD,19,19,17,17,0,1.0,0.8947368421052632,0.9444444444444444,0.0,0.0,0.0,0.0,13.345338135254064,19,17,..\..\datasets\IDMT-SMT-DRUMS-V2\audio\WaveDrum02_06#SD.wav,..\..\datasets\IDMT-SMT-DRUMS-V2\annotation_svl\WaveDrum02_06#SD.svl,0,0,0,17,0,0,0,0,0
WaveDrum02_07#HH,32,32,32,31,0,0.96875,0.96875,0.96875,0.0,0.0,0.0,0.0,18.82159315339044,32,32,..\..\datasets\IDMT-SMT-DRUMS-V2\audio\WaveDrum02_07#HH.wav,..\..\datasets\IDMT-SMT-DRUMS-V2\annotation_svl\WaveDrum02_07#HH.svl,0,0,0,0,0,0,31,0,0
WaveDrum02_07#KD,32,32,32,32,32,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14.654195011337995,0,0,..\..\datasets\IDMT-SMT-DRUMS-V2\audio\WaveDrum02_07#KD.wav,..\..\datasets\IDMT-SMT-DRUMS-V2\annotation_svl\WaveDrum02_07#KD.svl,32,0,0,0,0,0,0,0,0
WaveDrum02_07#SD,19,19,20,19,0,0.95,1.0,0.9743589743589743,0.0,0.0,0.0,0.0,10.644468313641262,19,20,..\..\datasets\IDMT-SMT-DRUMS-V2\audio\WaveDrum02_07#SD.wav,..\..\datasets\IDMT-SMT-DRUMS-V2\annotation_svl\WaveDrum02_07#SD.svl,0,0,0,19,0,0,0,0,0
WaveDrum02_08#HH,29,29,29,28,0,0.9655172413793104,0.9655172413793104,0.9655172413793104,0.0,0.0,0.0,0.0,20.438127632005205,29,29,..\..\datasets\IDMT-SMT-DRUMS-V2\audio\WaveDrum02_08#HH.wav,..\..\datasets\IDMT-SMT-DRUMS-V2\annotation_svl\WaveDrum02_08#HH.svl,0,0,0,0,0,0,28,0,0
WaveDrum02_08#KD,28,28,29,28,28,0.9655172413793104,1.0,0.9824561403508771,0.9655172413793104,1.0,0.9824561403508771,1.0,16.99951409135087,0,1,..\..\datasets\IDMT-SMT-DRUMS-V2\audio\WaveDrum02_08#KD.wav,..\..\datasets\IDMT-SMT-DRUMS-V2\annotation_svl\WaveDrum02_08#KD.svl,28,0,0,0,0,0,0,0,0
WaveDrum02_08#SD,17,17,17,17,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,12.176870748299336,17,17,..\..\datasets\IDMT-SMT-DRUMS-V2\audio\WaveDrum02_08#SD.wav,..\..\datasets\IDMT-SMT-DRUMS-V2\annotation_svl\WaveDrum02_08#SD.svl,0,0,0,17,0,0,0,0,0
WaveDrum02_09#HH,28,28,29,27,0,0.9310344827586207,0.9642857142857143,0.9473684210526316,0.0,0.0,0.0,0.0,19.090450995212915,28,29,..\..\datasets\IDMT-SMT-DRUMS-V2\audio\WaveDrum02_09#HH.wav,..\..\datasets\IDMT-SMT-DRUMS-V2\annotation_svl\WaveDrum02_09#HH.svl,0,0,0,0,0,0,27,0,0
WaveDrum02_09#KD,29,29,29,29,29,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16.188912346547895,0,0,..\..\datasets\IDMT-SMT-DRUMS-V2\audio\WaveDrum02_09#KD.wav,..\..\datasets\IDMT-SMT-DRUMS-V2\annotation_svl\WaveDrum02_09#KD.svl,29,0,0,0,0,0,0,0,0
WaveDrum02_09#SD,17,17,17,17,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,10.668267306922859,17,17,..\..\datasets\IDMT-SMT-DRUMS-V2\audio\WaveDrum02_09#SD.wav,..\..\datasets\IDMT-SMT-DRUMS-V2\annotation_svl\WaveDrum02_09#SD.svl,0,0,0,17,0,0,0,0,0
WaveDrum02_10#HH,37,37,28,28,0,1.0,0.7567567567567568,0.8615384615384616,0.0,0.0,0.0,0.0,13.053935860058303,37,28,..\..\datasets\IDMT-SMT-DRUMS-V2\audio\WaveDrum02_10#HH.wav,..\..\datasets\IDMT-SMT-DRUMS-V2\annotation_svl\WaveDrum02_10#HH.svl,0,0,0,0,0,0,28,0,0
WaveDrum02_10#KD,10,10,10,10,10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.206349206349522,0,0,..\..\datasets\IDMT-SMT-DRUMS-V2\audio\WaveDrum02_10#KD.wav,..\..\datasets\IDMT-SMT-DRUMS-V2\annotation_svl\WaveDrum02_10#KD.svl,10,0,0,0,0,0,0,0,0
WaveDrum02_10#SD,10,10,10,10,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.616780045351612,10,10,..\..\datasets\IDMT-SMT-DRUMS-V2\audio\WaveDrum02_10#SD.wav,..\..\datasets\IDMT-SMT-DRUMS-V2\annotation_svl\WaveDrum02_10#SD.svl,0,0,0,10,0,0,0,0,0
