key,ref_events,ref_events_raw,pred_events,onset_matches,drum_matches,onset_precision,onset_recall,onset_f1,drum_precision,drum_recall,drum_f1,class_accuracy_on_matched_onsets,onset_mae_ms,missed,extra,wav,labels,kick->kick,kick->snare,kick->hihat,snare->kick,snare->snare,snare->hihat,hihat->kick,hihat->snare,hihat->hihat
P20_Improvisation_Fixed,38,38,33,33,23,1.0,0.868421052631579,0.9295774647887324,0.696969696969697,0.6052631578947368,0.6478873239436619,0.696969696969697,19.45990522509516,15,10,..\..\datasets\AVP_Dataset\AVP_Dataset\Fixed\Participant_20\P20_Improvisation_Fixed.wav,..\..\datasets\AVP_Dataset\AVP_Dataset\Fixed\Participant_20\P20_Improvisation_Fixed.csv,12,0,0,6,0,0,1,3,11
P20_Improvisation_Personal,36,36,35,34,24,0.9714285714285714,0.9444444444444444,0.9577464788732395,0.6857142857142857,0.6666666666666666,0.676056338028169,0.7058823529411765,21.958116629580886,12,11,..\..\datasets\AVP_Dataset\AVP_Dataset\Personal\Participant_20\P20_Improvisation_Personal.wav,..\..\datasets\AVP_Dataset\AVP_Dataset\Personal\Participant_20\P20_Improvisation_Personal.csv,14,0,0,1,3,9,0,0,7
P21_Improvisation_Fixed,59,59,56,51,35,0.9107142857142857,0.864406779661017,0.8869565217391304,0.625,0.5932203389830508,0.6086956521739131,0.6862745098039216,26.03708144279169,24,21,..\..\datasets\AVP_Dataset\AVP_Dataset\Fixed\Participant_21\P21_Improvisation_Fixed.wav,..\..\datasets\AVP_Dataset\AVP_Dataset\Fixed\Participant_21\P21_Improvisation_Fixed.csv,15,0,0,8,4,1,3,4,16
P21_Improvisation_Personal,115,115,54,54,27,1.0,0.46956521739130436,0.6390532544378699,0.5,0.23478260869565218,0.31952662721893493,0.5,24.639287793734592,88,27,..\..\datasets\AVP_Dataset\AVP_Dataset\Personal\Participant_21\P21_Improvisation_Personal.wav,..\..\datasets\AVP_Dataset\AVP_Dataset\Personal\Participant_21\P21_Improvisation_Personal.csv,9,0,0,16,18,10,1,0,0
P22_Improvisation_Fixed,87,87,86,74,46,0.8604651162790697,0.8505747126436781,0.8554913294797688,0.5348837209302325,0.5287356321839081,0.5317919075144507,0.6216216216216216,30.007967226022068,41,40,..\..\datasets\AVP_Dataset\AVP_Dataset\Fixed\Participant_22\P22_Improvisation_Fixed.wav,..\..\datasets\AVP_Dataset\AVP_Dataset\Fixed\Participant_22\P22_Improvisation_Fixed.csv,24,0,0,19,2,1,5,3,20
P22_Improvisation_Personal,173,173,79,78,24,0.9873417721518988,0.4508670520231214,0.6190476190476191,0.3037974683544304,0.13872832369942195,0.19047619047619047,0.3076923076923077,21.332635652973924,149,55,..\..\datasets\AVP_Dataset\AVP_Dataset\Personal\Participant_22\P22_Improvisation_Personal.wav,..\..\datasets\AVP_Dataset\AVP_Dataset\Personal\Participant_22\P22_Improvisation_Personal.csv,8,0,0,28,5,0,21,5,11
P23_Improvisation_Fixed,109,109,113,105,66,0.9292035398230089,0.963302752293578,0.9459459459459459,0.584070796460177,0.6055045871559633,0.5945945945945946,0.6285714285714286,30.71806494698189,43,47,..\..\datasets\AVP_Dataset\AVP_Dataset\Fixed\Participant_23\P23_Improvisation_Fixed.wav,..\..\datasets\AVP_Dataset\AVP_Dataset\Fixed\Participant_23\P23_Improvisation_Fixed.csv,19,0,0,30,2,1,7,1,45
P23_Improvisation_Personal,70,70,41,41,13,1.0,0.5857142857142857,0.7387387387387387,0.3170731707317073,0.18571428571428572,0.23423423423423423,0.3170731707317073,23.635860727890915,57,28,..\..\datasets\AVP_Dataset\AVP_Dataset\Personal\Participant_23\P23_Improvisation_Personal.wav,..\..\datasets\AVP_Dataset\AVP_Dataset\Personal\Participant_23\P23_Improvisation_Personal.csv,6,0,0,2,0,25,0,1,7
P24_Improvisation_Fixed,83,83,88,61,21,0.6931818181818182,0.7349397590361446,0.713450292397661,0.23863636363636365,0.25301204819277107,0.24561403508771928,0.3442622950819672,32.79729381744175,62,67,..\..\datasets\AVP_Dataset\AVP_Dataset\Fixed\Participant_24\P24_Improvisation_Fixed.wav,..\..\datasets\AVP_Dataset\AVP_Dataset\Fixed\Participant_24\P24_Improvisation_Fixed.csv,7,0,0,20,0,0,19,1,14
P24_Improvisation_Personal,41,41,56,35,31,0.625,0.8536585365853658,0.7216494845360826,0.5535714285714286,0.7560975609756098,0.6391752577319588,0.8857142857142857,25.77000319644557,10,25,..\..\datasets\AVP_Dataset\AVP_Dataset\Personal\Participant_24\P24_Improvisation_Personal.wav,..\..\datasets\AVP_Dataset\AVP_Dataset\Personal\Participant_24\P24_Improvisation_Personal.csv,3,3,1,0,0,0,0,0,28
P25_Improvisation_Fixed,88,88,69,69,48,1.0,0.7840909090909091,0.8789808917197451,0.6956521739130435,0.5454545454545454,0.6114649681528662,0.6956521739130435,17.216471131628726,40,21,..\..\datasets\AVP_Dataset\AVP_Dataset\Fixed\Participant_25\P25_Improvisation_Fixed.wav,..\..\datasets\AVP_Dataset\AVP_Dataset\Fixed\Participant_25\P25_Improvisation_Fixed.csv,15,0,2,12,0,6,1,0,33
P25_Improvisation_Personal,126,126,78,76,38,0.9743589743589743,0.6031746031746031,0.7450980392156863,0.48717948717948717,0.30158730158730157,0.37254901960784315,0.5,17.55847951885659,88,40,..\..\datasets\AVP_Dataset\AVP_Dataset\Personal\Participant_25\P25_Improvisation_Personal.wav,..\..\datasets\AVP_Dataset\AVP_Dataset\Personal\Participant_25\P25_Improvisation_Personal.csv,19,0,0,1,8,34,0,3,11
P26_Improvisation_Fixed,47,47,24,22,15,0.9166666666666666,0.46808510638297873,0.619718309859155,0.625,0.3191489361702128,0.4225352112676056,0.6818181818181818,28.23335389036209,32,9,..\..\datasets\AVP_Dataset\AVP_Dataset\Fixed\Participant_26\P26_Improvisation_Fixed.wav,..\..\datasets\AVP_Dataset\AVP_Dataset\Fixed\Participant_26\P26_Improvisation_Fixed.csv,9,1,0,0,0,0,2,4,6
P26_Improvisation_Personal,48,48,55,47,40,0.8545454545454545,0.9791666666666666,0.912621359223301,0.7272727272727273,0.8333333333333334,0.7766990291262137,0.851063829787234,23.845225977131232,8,15,..\..\datasets\AVP_Dataset\AVP_Dataset\Personal\Participant_26\P26_Improvisation_Personal.wav,..\..\datasets\AVP_Dataset\AVP_Dataset\Personal\Participant_26\P26_Improvisation_Personal.csv,0,0,0,1,9,0,1,5,31
P27_Improvisation_Fixed,78,78,70,65,65,0.9285714285714286,0.8333333333333334,0.8783783783783784,0.9285714285714286,0.8333333333333334,0.8783783783783784,1.0,25.318681268772306,13,5,..\..\datasets\AVP_Dataset\AVP_Dataset\Fixed\Participant_27\P27_Improvisation_Fixed.wav,..\..\datasets\AVP_Dataset\AVP_Dataset\Fixed\Participant_27\P27_Improvisation_Fixed.csv,13,0,0,0,0,0,0,0,52
P27_Improvisation_Personal,66,66,66,62,30,0.9393939393939394,0.9393939393939394,0.9393939393939394,0.45454545454545453,0.45454545454545453,0.45454545454545453,0.4838709677419355,19.714724698179168,36,36,..\..\datasets\AVP_Dataset\AVP_Dataset\Personal\Participant_27\P27_Improvisation_Personal.wav,..\..\datasets\AVP_Dataset\AVP_Dataset\Personal\Participant_27\P27_Improvisation_Personal.csv,22,0,2,0,2,21,6,3,6
P28_Improvisation_Fixed,63,63,55,48,44,0.8727272727272727,0.7619047619047619,0.8135593220338982,0.8,0.6984126984126984,0.7457627118644068,0.9166666666666666,19.368858623677266,19,11,..\..\datasets\AVP_Dataset\AVP_Dataset\Fixed\Participant_28\P28_Improvisation_Fixed.wav,..\..\datasets\AVP_Dataset\AVP_Dataset\Fixed\Participant_28\P28_Improvisation_Fixed.csv,23,0,0,0,0,0,3,1,21
P28_Improvisation_Personal,76,76,62,61,49,0.9838709677419355,0.8026315789473685,0.8840579710144928,0.7903225806451613,0.6447368421052632,0.7101449275362319,0.8032786885245902,17.47890410609286,27,13,..\..\datasets\AVP_Dataset\AVP_Dataset\Personal\Participant_28\P28_Improvisation_Personal.wav,..\..\datasets\AVP_Dataset\AVP_Dataset\Personal\Participant_28\P28_Improvisation_Personal.csv,35,0,0,7,4,0,5,0,10
P2_Improvisation_Fixed,27,27,27,14,11,0.5185185185185185,0.5185185185185185,0.5185185185185185,0.4074074074074074,0.4074074074074074,0.4074074074074074,0.7857142857142857,30.320699718497046,16,16,..\..\datasets\AVP_Dataset\AVP_Dataset\Fixed\Participant_2\P2_Improvisation_Fixed.wav,..\..\datasets\AVP_Dataset\AVP_Dataset\Fixed\Participant_2\P2_Improvisation_Fixed.csv,6,0,0,3,0,0,0,0,5
P2_Improvisation_Personal,31,31,31,27,23,0.8709677419354839,0.8709677419354839,0.8709677419354839,0.7419354838709677,0.7419354838709677,0.7419354838709677,0.8518518518518519,26.135886421604404,8,8,..\..\datasets\AVP_Dataset\AVP_Dataset\Personal\Participant_2\P2_Improvisation_Personal.wav,..\..\datasets\AVP_Dataset\AVP_Dataset\Personal\Participant_2\P2_Improvisation_Personal.csv,6,0,0,4,4,0,0,0,13
P3_Improvisation_Fixed,24,24,24,23,16,0.9583333333333334,0.9583333333333334,0.9583333333333334,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6956521739130435,26.816523661441337,8,8,..\..\datasets\AVP_Dataset\AVP_Dataset\Fixed\Participant_3\P3_Improvisation_Fixed.wav,..\..\datasets\AVP_Dataset\AVP_Dataset\Fixed\Participant_3\P3_Improvisation_Fixed.csv,9,0,0,4,1,0,3,0,6
P3_Improvisation_Personal,47,47,45,34,30,0.7555555555555555,0.723404255319149,0.7391304347826088,0.6666666666666666,0.6382978723404256,0.6521739130434782,0.8823529411764706,23.657462916282118,17,15,..\..\datasets\AVP_Dataset\AVP_Dataset\Personal\Participant_3\P3_Improvisation_Personal.wav,..\..\datasets\AVP_Dataset\AVP_Dataset\Personal\Participant_3\P3_Improvisation_Personal.csv,5,0,1,3,2,0,0,0,23
P4_Improvisation_Fixed,38,38,40,32,7,0.8,0.8421052631578947,0.8205128205128205,0.175,0.18421052631578946,0.1794871794871795,0.21875,27.244898037781855,31,33,..\..\datasets\AVP_Dataset\AVP_Dataset\Fixed\Participant_4\P4_Improvisation_Fixed.wav,..\..\datasets\AVP_Dataset\AVP_Dataset\Fixed\Participant_4\P4_Improvisation_Fixed.csv,5,0,0,10,0,0,13,2,2
P4_Improvisation_Personal,38,38,35,30,25,0.8571428571428571,0.7894736842105263,0.8219178082191781,0.7142857142857143,0.6578947368421053,0.684931506849315,0.8333333333333334,24.598639418443387,13,10,..\..\datasets\AVP_Dataset\AVP_Dataset\Personal\Participant_4\P4_Improvisation_Personal.wav,..\..\datasets\AVP_Dataset\AVP_Dataset\Personal\Participant_4\P4_Improvisation_Personal.csv,8,0,0,5,4,0,0,0,13
P5_Improvisation_Fixed,36,36,37,36,8,0.972972972972973,1.0,0.9863013698630138,0.21621621621621623,0.2222222222222222,0.2191780821917808,0.2222222222222222,23.11917370250715,28,29,..\..\datasets\AVP_Dataset\AVP_Dataset\Fixed\Participant_5\P5_Improvisation_Fixed.wav,..\..\datasets\AVP_Dataset\AVP_Dataset\Fixed\Participant_5\P5_Improvisation_Fixed.csv,6,0,0,24,0,0,3,1,2
P5_Improvisation_Personal,33,33,39,27,9,0.6923076923076923,0.8181818181818182,0.7500000000000001,0.23076923076923078,0.2727272727272727,0.24999999999999994,0.3333333333333333,28.967834010414094,24,30,..\..\datasets\AVP_Dataset\AVP_Dataset\Personal\Participant_5\P5_Improvisation_Personal.wav,..\..\datasets\AVP_Dataset\AVP_Dataset\Personal\Participant_5\P5_Improvisation_Personal.csv,9,0,0,10,0,0,8,0,0
P6_Improvisation_Fixed,61,61,59,40,30,0.6779661016949152,0.6557377049180327,0.6666666666666666,0.5084745762711864,0.4918032786885246,0.4999999999999999,0.75,32.99319732306046,31,29,..\..\datasets\AVP_Dataset\AVP_Dataset\Fixed\Participant_6\P6_Improvisation_Fixed.wav,..\..\datasets\AVP_Dataset\AVP_Dataset\Fixed\Participant_6\P6_Improvisation_Fixed.csv,17,0,0,3,0,2,3,2,13
P6_Improvisation_Personal,51,51,50,47,32,0.94,0.9215686274509803,0.9306930693069307,0.64,0.6274509803921569,0.6336633663366336,0.6808510638297872,28.500024134269506,19,18,..\..\datasets\AVP_Dataset\AVP_Dataset\Personal\Participant_6\P6_Improvisation_Personal.wav,..\..\datasets\AVP_Dataset\AVP_Dataset\Personal\Participant_6\P6_Improvisation_Personal.csv,16,1,0,0,0,12,1,1,16
P7_Improvisation_Fixed,50,50,57,48,46,0.8421052631578947,0.96,0.8971962616822429,0.8070175438596491,0.92,0.8598130841121495,0.9583333333333334,23.730158748125476,4,11,..\..\datasets\AVP_Dataset\AVP_Dataset\Fixed\Participant_7\P7_Improvisation_Fixed.wav,..\..\datasets\AVP_Dataset\AVP_Dataset\Fixed\Participant_7\P7_Improvisation_Fixed.csv,37,0,0,0,4,0,0,2,5
P7_Improvisation_Personal,28,28,20,19,14,0.95,0.6785714285714286,0.7916666666666667,0.7,0.5,0.5833333333333334,0.7368421052631579,18.059434283446976,14,6,..\..\datasets\AVP_Dataset\AVP_Dataset\Personal\Participant_7\P7_Improvisation_Personal.wav,..\..\datasets\AVP_Dataset\AVP_Dataset\Personal\Participant_7\P7_Improvisation_Personal.csv,8,0,0,2,1,0,2,1,5
P8_Improvisation_Fixed,46,46,43,39,28,0.9069767441860465,0.8478260869565217,0.8764044943820224,0.6511627906976745,0.6086956521739131,0.6292134831460675,0.717948717948718,27.58765048887604,18,15,..\..\datasets\AVP_Dataset\AVP_Dataset\Fixed\Participant_8\P8_Improvisation_Fixed.wav,..\..\datasets\AVP_Dataset\AVP_Dataset\Fixed\Participant_8\P8_Improvisation_Fixed.csv,24,1,0,10,0,0,0,0,4
P8_Improvisation_Personal,47,47,47,47,21,1.0,1.0,1.0,0.44680851063829785,0.44680851063829785,0.44680851063829785,0.44680851063829785,19.403193857721707,26,26,..\..\datasets\AVP_Dataset\AVP_Dataset\Personal\Participant_8\P8_Improvisation_Personal.wav,..\..\datasets\AVP_Dataset\AVP_Dataset\Personal\Participant_8\P8_Improvisation_Personal.csv,15,0,0,0,0,0,10,16,6
P9_Improvisation_Fixed,36,36,35,28,12,0.8,0.7777777777777778,0.7887323943661971,0.34285714285714286,0.3333333333333333,0.3380281690140845,0.42857142857142855,19.714933618723833,24,23,..\..\datasets\AVP_Dataset\AVP_Dataset\Fixed\Participant_9\P9_Improvisation_Fixed.wav,..\..\datasets\AVP_Dataset\AVP_Dataset\Fixed\Participant_9\P9_Improvisation_Fixed.csv,11,0,0,10,1,0,3,3,0
P9_Improvisation_Personal,49,49,40,39,26,0.975,0.7959183673469388,0.8764044943820225,0.65,0.5306122448979592,0.5842696629213483,0.6666666666666666,21.417524202337365,23,14,..\..\datasets\AVP_Dataset\AVP_Dataset\Personal\Participant_9\P9_Improvisation_Personal.wav,..\..\datasets\AVP_Dataset\AVP_Dataset\Personal\Participant_9\P9_Improvisation_Personal.csv,17,0,0,3,3,4,2,4,6
