key,ref_notes,pred_notes,pitch_model_corrections,split_model_corrections,offset_model_corrections,cache_hit,matches,missed,extra,precision,recall,f1,note_accuracy,onset_matches,onset_missed,onset_extra,missed_onset,extra_onset,wrong_pitch,bad_offset,merged_notes,false_split,octave_error,onset_precision,onset_recall,onset_f1,onset_only_mae_ms,onset_pitch_acc,onset_pitch_mae_st,onset_offset_acc,onset_mae_ms,offset_mae_ms,duration_mae_ms,pitch_mae_st,global_shift_st,time_shift_ms,frame_pitch_acc,frame_voice_recall,frame_false_alarm,wav,midi,missed_preview,extra_preview,onset_missed_preview,onset_extra_preview
M04_0285_0002_1_D,22,22,0,0,0,1,10,12,12,0.45454545454545453,0.45454545454545453,0.45454545454545453,0.45454545454545453,17,5,5,5,5,4,3,0,1,0,0.7727272727272727,0.7727272727272727,0.7727272727272727,32.179882352941156,0.7647058823529411,0.8235294117647058,0.7647058823529411,18.178000000000047,22.83779999999995,23.55800000000019,0.0,12,-131.16700000000003,0.7863636363636364,0.967032967032967,1.0,C:\Users\jlion\Documents\Humtrack\datasets\HumTrans\all_wav.zip!wav_data_sync_with_midi/M04_0285_0002_1_D.wav,C:\Users\jlion\Documents\Humtrack\datasets\HumTrans\all_midi.zip!midi_data/M04_0285_0002_1_D.mid,G4 C4 C4 A4 G4 G4 C4 G4,G3 D3 A3 G3 A#3 G3 B2 G3,G4 C4 G4 E4 D4,G3 B2 G3 E3 E3
M04_0289_0001_1_D,16,18,0,0,0,1,7,9,11,0.3888888888888889,0.4375,0.411764705882353,0.4375,12,4,6,4,6,2,3,0,1,0,0.6666666666666666,0.75,0.7058823529411765,38.301833333333356,0.8333333333333334,0.3333333333333333,0.6666666666666666,35.98685714285725,46.61314285714286,52.53714285714293,0.0,12,-116.14500000000038,0.8574712643678161,0.8463035019455253,0.37209302325581395,C:\Users\jlion\Documents\Humtrack\datasets\HumTrans\all_wav.zip!wav_data_sync_with_midi/M04_0289_0001_1_D.wav,C:\Users\jlion\Documents\Humtrack\datasets\HumTrans\all_midi.zip!midi_data/M04_0289_0001_1_D.mid,D#4 F4 G4 G4 D#4 A#4 F4 A#4,C3 D3 F3 G3 G3 D#3 A#3 F3,D#4 G4 D#4 F4,C3 F3 G3 D#3 F3 A#3
M04_0289_0001_2,16,17,0,0,0,1,11,5,6,0.6470588235294118,0.6875,0.6666666666666667,0.6875,16,0,1,0,1,3,2,0,0,0,0.9411764705882353,1.0,0.9696969696969697,36.855374999999974,0.8125,0.3125,0.8125,28.79681818181818,23.77981818181814,37.60154545454544,0.0,24,-121.24399999999991,0.8729016786570744,0.8176470588235294,0.22916666666666666,C:\Users\jlion\Documents\Humtrack\datasets\HumTrans\all_wav.zip!wav_data_sync_with_midi/M04_0289_0001_2.wav,C:\Users\jlion\Documents\Humtrack\datasets\HumTrans\all_midi.zip!midi_data/M04_0289_0001_2.mid,D#5 G5 D#5 F5 G5,F3 G3 D3 G3 F3 G3,,F3
M04_0291_0001_1_D,28,33,0,0,0,1,15,13,18,0.45454545454545453,0.5357142857142857,0.49180327868852464,0.5357142857142857,23,5,10,5,10,4,4,0,2,0,0.696969696969697,0.8214285714285714,0.7540983606557378,29.110847826087106,0.8260869565217391,0.34782608695652173,0.7391304347826086,28.536700000000042,27.118633333333307,41.216200000000136,0.0,12,-86.56249999999987,0.836676217765043,0.935656836461126,0.6875,C:\Users\jlion\Documents\Humtrack\datasets\HumTrans\all_wav.zip!wav_data_sync_with_midi/M04_0291_0001_1_D.wav,C:\Users\jlion\Documents\Humtrack\datasets\HumTrans\all_midi.zip!midi_data/M04_0291_0001_1_D.mid,A3 A3 D4 E4 A4 B4 A4 D4,A2 A2 C#3 E3 F#3 G3 G#3 A3,A4 F#4 B3 A3 D4,G3 G#3 A3 A3 D3 F#3 C#3 A2
M04_0291_0001_2_D,28,30,0,0,0,1,23,5,7,0.7666666666666667,0.8214285714285714,0.793103448275862,0.8214285714285714,27,1,3,1,3,4,3,0,1,0,0.9,0.9642857142857143,0.9310344827586207,33.53937037037047,0.8518518518518519,0.2962962962962963,0.7407407407407407,39.40491304347844,37.03756521739128,44.481782608695994,0.0,12,-100.16899999999995,0.888728323699422,0.9276139410187667,0.3333333333333333,C:\Users\jlion\Documents\Humtrack\datasets\HumTrans\all_wav.zip!wav_data_sync_with_midi/M04_0291_0001_2_D.wav,C:\Users\jlion\Documents\Humtrack\datasets\HumTrans\all_midi.zip!midi_data/M04_0291_0001_2_D.mid,A3 A3 F#4 D4 D4,A2 C3 A2 C3 E3 C#3 D3,E4,D3 D3 C#3
M04_0297_0001_1_D,28,32,0,0,0,1,24,4,8,0.75,0.8571428571428571,0.7999999999999999,0.8571428571428571,26,2,6,2,6,5,1,1,4,0,0.8125,0.9285714285714286,0.8666666666666666,21.879173076923195,0.8076923076923077,0.46153846153846156,0.7692307692307693,34.61789583333338,28.182166666666802,43.52464583333354,0.0,12,-136.23250000000007,0.8663793103448276,0.9851380042462845,0.0,C:\Users\jlion\Documents\Humtrack\datasets\HumTrans\all_wav.zip!wav_data_sync_with_midi/M04_0297_0001_1_D.wav,C:\Users\jlion\Documents\Humtrack\datasets\HumTrans\all_midi.zip!midi_data/M04_0297_0001_1_D.mid,C#4 D#4 C#4 C#5,B2 F#3 C#3 C#3 C#3 D#3 B3 C#4,C#4 C#4,D#3 G#3 D#3 D#3 C#3 C#4
M04_0300_0003_1_D,39,43,0,0,0,1,13,26,30,0.3023255813953488,0.3333333333333333,0.31707317073170727,0.3333333333333333,32,7,11,7,11,15,4,0,3,0,0.7441860465116279,0.8205128205128205,0.7804878048780488,36.97875000000003,0.53125,0.53125,0.78125,37.46476923076901,41.9355384615387,67.24230769230785,0.0,12,-101.58299999999976,0.510548523206751,0.9045801526717557,0.1527777777777778,C:\Users\jlion\Documents\Humtrack\datasets\HumTrans\all_wav.zip!wav_data_sync_with_midi/M04_0300_0003_1_D.wav,C:\Users\jlion\Documents\Humtrack\datasets\HumTrans\all_midi.zip!midi_data/M04_0300_0003_1_D.mid,A4 G4 F4 G4 C4 F4 G4 C4,F#3 A3 A3 G3 F#3 F3 G3 G3,F4 G4 A3 C4 G3 C4 C4,A3 A3 G3 F3 G3 F#3 D3 G2
M04_0303_0001_2,16,13,0,0,0,1,10,6,3,0.7692307692307693,0.625,0.6896551724137931,0.625,13,3,0,3,0,1,3,3,0,0,1.0,0.8125,0.896551724137931,10.744769230769093,0.9230769230769231,0.07692307692307693,0.6923076923076923,17.896099999999926,29.199099999999877,36.97819999999992,0.0,12,-144.92200000000022,0.9459459459459459,0.8731563421828908,0.1875,C:\Users\jlion\Documents\Humtrack\datasets\HumTrans\all_wav.zip!wav_data_sync_with_midi/M04_0303_0001_2.wav,C:\Users\jlion\Documents\Humtrack\datasets\HumTrans\all_midi.zip!midi_data/M04_0303_0001_2.mid,G4 G4 F4 F4 E4 G4,G3 F3 G3,G4 F4 F4,
M04_0311_0002_2_D,37,38,0,0,0,1,17,20,21,0.4473684210526316,0.4594594594594595,0.45333333333333337,0.4594594594594595,31,6,7,6,7,10,4,0,2,0,0.8157894736842105,0.8378378378378378,0.8266666666666665,36.772516129032184,0.6774193548387096,0.5161290322580645,0.7741935483870968,27.984470588235173,35.25011764705861,37.994941176470384,0.0,12,-129.3880000000005,0.723404255319149,0.8392857142857143,0.07608695652173914,C:\Users\jlion\Documents\Humtrack\datasets\HumTrans\all_wav.zip!wav_data_sync_with_midi/M04_0311_0002_2_D.wav,C:\Users\jlion\Documents\Humtrack\datasets\HumTrans\all_midi.zip!midi_data/M04_0311_0002_2_D.mid,B3 A3 G3 C4 E4 C4 G4 C4,A#2 B2 B2 C3 C3 F3 C3 G3,B3 A3 A3 B3 C4 A3,A#2 C3 C3 F#3 C3 C3 B2
M04_0318_0002_1_D,40,40,0,0,0,1,20,20,20,0.5,0.5,0.5,0.5,31,9,9,9,9,7,5,2,4,0,0.775,0.775,0.775,25.30551612903231,0.7741935483870968,0.3870967741935484,0.6774193548387096,27.736499999999925,45.20520000000002,47.940599999999826,0.0,12,-106.72449999999989,0.7371349095966621,0.9561170212765957,0.6666666666666666,C:\Users\jlion\Documents\Humtrack\datasets\HumTrans\all_wav.zip!wav_data_sync_with_midi/M04_0318_0002_1_D.wav,C:\Users\jlion\Documents\Humtrack\datasets\HumTrans\all_midi.zip!midi_data/M04_0318_0002_1_D.mid,C4 G4 A4 C5 A4 G4 A4 A4,B2 G3 F#3 A3 G3 F#3 A3 B2,C5 A4 G4 A4 A4 A4 G4 C5,F#3 G3 F#3 E3 C3 A#3 F#3 E3
M04_0320_0001_2_D,20,20,0,0,0,1,17,3,3,0.85,0.85,0.85,0.85,19,1,1,1,1,1,2,0,0,0,0.95,0.95,0.9500000000000001,21.478263157894688,0.9473684210526315,0.05263157894736842,0.8947368421052632,22.139176470588176,24.356705882352756,39.712588235294064,0.0,12,-88.27699999999972,0.9504132231404959,0.9201520912547528,0.02702702702702703,C:\Users\jlion\Documents\Humtrack\datasets\HumTrans\all_wav.zip!wav_data_sync_with_midi/M04_0320_0001_2_D.wav,C:\Users\jlion\Documents\Humtrack\datasets\HumTrans\all_midi.zip!midi_data/M04_0320_0001_2_D.mid,G3 A3 E4,A2 G3 D#3,G3,G3
M04_0321_0002_1,29,29,0,0,0,1,22,7,7,0.7586206896551724,0.7586206896551724,0.7586206896551724,0.7586206896551724,28,1,1,1,1,3,3,0,0,0,0.9655172413793104,0.9655172413793104,0.9655172413793104,19.0005714285714,0.8928571428571429,0.2857142857142857,0.8928571428571429,19.8526363636364,30.085636363636134,24.537000000000162,0.0,12,-118.4580000000004,0.8563106796116505,0.9296028880866426,0.5581395348837209,C:\Users\jlion\Documents\Humtrack\datasets\HumTrans\all_wav.zip!wav_data_sync_with_midi/M04_0321_0002_1.wav,C:\Users\jlion\Documents\Humtrack\datasets\HumTrans\all_midi.zip!midi_data/M04_0321_0002_1.mid,A4 C5 C5 C5 E5 E5 D5,A3 B3 C4 C4 C4 C#4 D4,C5,C4
M04_0324_0001_1,28,31,0,0,0,1,16,12,15,0.5161290322580645,0.5714285714285714,0.5423728813559322,0.5714285714285714,24,4,7,4,7,5,4,0,2,0,0.7741935483870968,0.8571428571428571,0.8135593220338982,45.37220833333347,0.7916666666666666,0.4583333333333333,0.7083333333333334,39.81324999999987,32.12125000000021,45.39087500000001,0.0,12,-220.00800000000086,0.7168284789644013,0.8995633187772926,0.09302325581395349,C:\Users\jlion\Documents\Humtrack\datasets\HumTrans\all_wav.zip!wav_data_sync_with_midi/M04_0324_0001_1.wav,C:\Users\jlion\Documents\Humtrack\datasets\HumTrans\all_midi.zip!midi_data/M04_0324_0001_1.mid,E4 B4 B4 E4 A4 A4 G4 F4,C3 D#3 B3 E3 G3 D3 E3 E3,B4 A4 G#4 E4,D#3 D3 A3 C4 A3 E3 E3
M04_0327_0002_2,26,30,0,0,0,1,16,10,14,0.5333333333333333,0.6153846153846154,0.5714285714285715,0.6153846153846154,24,2,6,2,6,7,1,0,2,0,0.8,0.9230769230769231,0.8571428571428571,20.389958333333254,0.7083333333333334,0.875,0.7916666666666666,15.022937499999813,30.039687499999815,31.19600000000005,0.0,12,-120.73949999999999,0.7643410852713178,0.9626865671641791,0.29411764705882354,C:\Users\jlion\Documents\Humtrack\datasets\HumTrans\all_wav.zip!wav_data_sync_with_midi/M04_0327_0002_2.wav,C:\Users\jlion\Documents\Humtrack\datasets\HumTrans\all_midi.zip!midi_data/M04_0327_0002_2.mid,D#4 G#4 D#5 C5 D#5 D#5 G#4 D#5,D#3 G3 D4 C4 F4 D4 D#4 G#3,D#4 D#5,D#3 D4 D#4 A#3 D4 A#3
M04_0329_0001_1,18,20,0,0,0,1,7,11,13,0.35,0.3888888888888889,0.36842105263157887,0.3888888888888889,16,2,4,2,4,8,1,1,1,0,0.8,0.8888888888888888,0.8421052631578948,19.15031249999994,0.5,0.75,0.6875,12.67285714285693,22.91828571428578,26.5462857142853,0.0,12,-159.7179999999998,0.6139817629179332,0.90633608815427,0.17647058823529413,C:\Users\jlion\Documents\Humtrack\datasets\HumTrans\all_wav.zip!wav_data_sync_with_midi/M04_0329_0001_1.wav,C:\Users\jlion\Documents\Humtrack\datasets\HumTrans\all_midi.zip!midi_data/M04_0329_0001_1.mid,C4 E4 G4 A4 G4 E4 C4 D4,B2 D#3 F#3 A#3 F#3 E3 B2 D3,G4 E4,D#3 F#3 G3 G3
M04_0331_0001_1,17,20,0,0,0,1,12,5,8,0.6,0.7058823529411765,0.6486486486486486,0.7058823529411765,17,0,3,0,3,3,2,0,1,0,0.85,1.0,0.9189189189189189,23.902176470588394,0.8235294117647058,0.4117647058823529,0.7647058823529411,26.745666666666732,27.512583333333435,36.082083333333685,0.0,12,-91.33199999999997,0.8792270531400966,0.8980477223427332,0.25,C:\Users\jlion\Documents\Humtrack\datasets\HumTrans\all_wav.zip!wav_data_sync_with_midi/M04_0331_0001_1.wav,C:\Users\jlion\Documents\Humtrack\datasets\HumTrans\all_midi.zip!midi_data/M04_0331_0001_1.mid,E4 E4 A4 G4 E5,C#3 D3 E3 E3 F#3 G#3 F#3 E4,,D3 E3 G#3
M04_0331_0002_1,17,20,0,0,0,1,11,6,9,0.55,0.6470588235294118,0.5945945945945946,0.6470588235294118,17,0,3,0,3,3,4,0,1,0,0.85,1.0,0.9189189189189189,38.33285294117648,0.8235294117647058,0.17647058823529413,0.7647058823529411,49.79340909090905,25.237409090909253,59.4293636363636,0.0,12,-63.15449999999995,0.8208616780045351,0.9524838012958964,1.0,C:\Users\jlion\Documents\Humtrack\datasets\HumTrans\all_wav.zip!wav_data_sync_with_midi/M04_0331_0002_1.wav,C:\Users\jlion\Documents\Humtrack\datasets\HumTrans\all_midi.zip!midi_data/M04_0331_0002_1.mid,B3 D4 E4 A4 G4 E4,A3 B2 C#3 D#3 A3 G#3 A3 F#3,,A3 G#3 A3
M04_0331_0002_2,17,17,0,0,0,1,10,7,7,0.5882352941176471,0.5882352941176471,0.5882352941176471,0.5882352941176471,17,0,0,0,0,6,1,0,0,0,1.0,1.0,1.0,22.24011764705886,0.6470588235294118,0.35294117647058826,0.9411764705882353,18.77720000000003,26.10899999999988,38.15380000000003,0.0,12,-99.507,0.744343891402715,0.9546436285097192,0.18181818181818182,C:\Users\jlion\Documents\Humtrack\datasets\HumTrans\all_wav.zip!wav_data_sync_with_midi/M04_0331_0002_2.wav,C:\Users\jlion\Documents\Humtrack\datasets\HumTrans\all_midi.zip!midi_data/M04_0331_0002_2.mid,G4 G4 D4 D4 E4 G4 E4,F#3 F#3 C#3 D#3 D#3 F#3 E3,,
M04_0332_0002_2_D,22,26,0,0,0,1,9,13,17,0.34615384615384615,0.4090909090909091,0.37500000000000006,0.4090909090909091,21,1,5,1,5,13,1,0,2,0,0.8076923076923077,0.9545454545454546,0.875,30.16376190476206,0.38095238095238093,0.8095238095238095,0.7142857142857143,40.66400000000035,29.0713333333331,50.067333333332925,0.0,12,-152.0459999999999,0.5432372505543237,0.8656429942418427,0.0,C:\Users\jlion\Documents\Humtrack\datasets\HumTrans\all_wav.zip!wav_data_sync_with_midi/M04_0332_0002_2_D.wav,C:\Users\jlion\Documents\Humtrack\datasets\HumTrans\all_midi.zip!midi_data/M04_0332_0002_2_D.mid,D#4 D#4 G#4 A#4 D#4 G#4 G#4 D#4,D3 D3 F#3 G3 E3 A3 E3 F#3,G#4,G3 F#3 F#3 G#2 G#2
M04_0334_0002_1,46,49,0,0,0,1,28,18,21,0.5714285714285714,0.6086956521739131,0.5894736842105263,0.6086956521739131,44,2,5,2,5,12,4,0,2,1,0.8979591836734694,0.9565217391304348,0.9263157894736843,39.90611363636368,0.7272727272727273,0.6590909090909091,0.9090909090909091,37.022392857143366,41.83249999999966,48.625535714285924,0.0,12,-99.57300000000124,0.7139423076923077,0.9454545454545454,0.38461538461538464,C:\Users\jlion\Documents\Humtrack\datasets\HumTrans\all_wav.zip!wav_data_sync_with_midi/M04_0334_0002_1.wav,C:\Users\jlion\Documents\Humtrack\datasets\HumTrans\all_midi.zip!midi_data/M04_0334_0002_1.mid,A#4 A4 D4 D5 A#4 G4 D4 F4,A3 G#3 C3 D3 D4 A3 G3 F#3,D5 C5,D3 F#3 F#3 C4 A#3
M04_0338_0001_1_D,22,18,0,0,0,1,10,12,8,0.5555555555555556,0.45454545454545453,0.5,0.45454545454545453,16,6,2,6,2,1,5,2,0,0,0.8888888888888888,0.7272727272727273,0.7999999999999999,40.70925000000003,0.9375,0.4375,0.625,53.261800000000136,54.18340000000028,64.49280000000027,0.0,12,-182.69599999999951,0.90744920993228,0.9190871369294605,0.0,C:\Users\jlion\Documents\Humtrack\datasets\HumTrans\all_wav.zip!wav_data_sync_with_midi/M04_0338_0001_1_D.wav,C:\Users\jlion\Documents\Humtrack\datasets\HumTrans\all_midi.zip!midi_data/M04_0338_0001_1_D.mid,D#4 D#4 D#4 D#4 F#4 F#4 B3 D#4,D#3 D#3 F#3 B2 D#3 G#2 D#3 G#3,D#4 D#4 F#4 B3 D#4 D#4,B2 G#2
M04_0340_0002_2_D,47,44,0,0,0,1,27,20,17,0.6136363636363636,0.574468085106383,0.5934065934065934,0.574468085106383,40,7,4,7,4,7,8,1,0,0,0.9090909090909091,0.851063829787234,0.8791208791208791,32.14525000000013,0.825,0.275,0.775,31.88081481481478,24.969925925925928,34.425925925926336,0.0,12,-79.11899999999861,0.8358413132694938,0.9148936170212766,0.7222222222222222,C:\Users\jlion\Documents\Humtrack\datasets\HumTrans\all_wav.zip!wav_data_sync_with_midi/M04_0340_0002_2_D.wav,C:\Users\jlion\Documents\Humtrack\datasets\HumTrans\all_midi.zip!midi_data/M04_0340_0002_2_D.mid,F#4 F#4 A4 A4 F#4 F#4 E4 C#4,G3 F#3 A3 F#3 F#3 E3 C3 F#3,F#4 A4 F#4 E4 F#4 A4 C#4,F#3 F#3 E3 F#3
M04_0341_0003_1_D,43,41,0,0,0,1,24,19,17,0.5853658536585366,0.5581395348837209,0.5714285714285714,0.5581395348837209,36,7,5,7,5,4,8,3,2,0,0.8780487804878049,0.8372093023255814,0.8571428571428572,37.395138888889285,0.8888888888888888,0.16666666666666666,0.75,40.205375000000345,48.89987499999968,53.70924999999984,0.0,12,-138.31999999999846,0.7918263090676884,0.9422382671480144,0.0,C:\Users\jlion\Documents\Humtrack\datasets\HumTrans\all_wav.zip!wav_data_sync_with_midi/M04_0341_0003_1_D.wav,C:\Users\jlion\Documents\Humtrack\datasets\HumTrans\all_midi.zip!midi_data/M04_0341_0003_1_D.mid,C4 C4 C4 C4 E4 E4 F4 G4,C3 C3 E3 E3 G3 A3 G3 A2,C4 C4 E4 G4 G4 C4 C4,G3 G3 B2 F#3 E3
M04_0342_0001_1,28,30,0,0,0,1,21,7,9,0.7,0.75,0.7241379310344827,0.75,25,3,5,3,5,3,1,0,0,0,0.8333333333333334,0.8928571428571429,0.8620689655172413,33.980640000000115,0.88,0.32,0.92,32.33661904761914,48.78466666666673,58.61899999999992,0.0,12,-134.18600000000015,0.8601769911504424,0.9576271186440678,0.1956521739130435,C:\Users\jlion\Documents\Humtrack\datasets\HumTrans\all_wav.zip!wav_data_sync_with_midi/M04_0342_0001_1.wav,C:\Users\jlion\Documents\Humtrack\datasets\HumTrans\all_midi.zip!midi_data/M04_0342_0001_1.mid,G4 A4 B4 C5 E4 E5 E4,G3 A3 A#3 C4 D3 D#3 E3 E4,G4 C5 E5,G3 C4 D#3 E3 E4
M04_0345_0001_1,33,39,0,0,0,1,27,6,12,0.6923076923076923,0.8181818181818182,0.7500000000000001,0.8181818181818182,33,0,6,0,6,4,2,0,3,0,0.8461538461538461,1.0,0.9166666666666666,36.13356060606064,0.8787878787878788,0.3333333333333333,0.8484848484848485,36.3281666666667,39.644388888888756,36.35025925925949,0.0,12,-101.31350000000072,0.8933189655172413,0.957688338493292,0.14942528735632185,C:\Users\jlion\Documents\Humtrack\datasets\HumTrans\all_wav.zip!wav_data_sync_with_midi/M04_0345_0001_1.wav,C:\Users\jlion\Documents\Humtrack\datasets\HumTrans\all_midi.zip!midi_data/M04_0345_0001_1.mid,D5 A4 A4 F#5 C#5 D5,C#4 A3 A3 D4 E4 F4 F#4 E4,,E4 F4 F#4 C#4 C4 D4
M04_0347_0002_2_D,37,36,0,0,0,1,13,24,23,0.3611111111111111,0.35135135135135137,0.3561643835616438,0.35135135135135137,27,10,9,10,9,6,8,0,2,0,0.75,0.7297297297297297,0.7397260273972601,33.2832037037038,0.7777777777777778,0.25925925925925924,0.6296296296296297,34.223807692307766,61.455576923076826,65.17346153846125,0.0,12,-135.6464999999999,0.7565597667638484,0.9384404924760602,0.6138613861386139,C:\Users\jlion\Documents\Humtrack\datasets\HumTrans\all_wav.zip!wav_data_sync_with_midi/M04_0347_0002_2_D.wav,C:\Users\jlion\Documents\Humtrack\datasets\HumTrans\all_midi.zip!midi_data/M04_0347_0002_2_D.mid,F#4 F#4 E4 E4 E4 D4 F#4 E4,E3 G3 E3 E3 C#3 F#3 E3 D3,E4 F#4 D4 B3 D4 A3 F#4 E4,F#3 C3 B2 F#3 B2 F#3 F#3 D3
M04_0350_0001_1_D,25,27,0,0,0,1,11,14,16,0.4074074074074074,0.44,0.4230769230769231,0.44,23,2,4,2,4,12,1,0,2,0,0.8518518518518519,0.92,0.8846153846153846,40.48699999999978,0.4782608695652174,0.5652173913043478,0.782608695652174,39.97081818181792,31.226090909090736,39.097636363636276,0.0,12,-135.1330000000006,0.5091649694501018,0.846551724137931,0.15,C:\Users\jlion\Documents\Humtrack\datasets\HumTrans\all_wav.zip!wav_data_sync_with_midi/M04_0350_0001_1_D.wav,C:\Users\jlion\Documents\Humtrack\datasets\HumTrans\all_midi.zip!midi_data/M04_0350_0001_1_D.mid,A4 D5 C5 G4 E4 E4 D4 C4,A3 C#4 B3 F#3 E3 C#3 B2 B2,A4 E4,A3 A3 G3 F#3
M04_0350_0001_2_D,25,28,0,0,0,1,16,9,12,0.5714285714285714,0.64,0.6037735849056605,0.64,22,3,6,3,6,1,6,1,3,0,0.7857142857142857,0.88,0.830188679245283,31.59731818181804,0.9545454545454546,0.09090909090909091,0.6818181818181818,39.544375000000024,33.85549999999993,49.44425000000005,0.0,12,-121.4769999999996,0.8993839835728953,0.8396551724137931,0.225,C:\Users\jlion\Documents\Humtrack\datasets\HumTrans\all_wav.zip!wav_data_sync_with_midi/M04_0350_0001_2_D.wav,C:\Users\jlion\Documents\Humtrack\datasets\HumTrans\all_midi.zip!midi_data/M04_0350_0001_2_D.mid,G4 A4 E4 E4 G3 A3 G4 G4,G3 A3 E3 G2 A2 G3 A#3 G3,A4 E4 A3,A3 A2 C4 G3 G3 G3
M04_0352_0002_2,38,40,0,0,0,1,22,16,18,0.55,0.5789473684210527,0.5641025641025641,0.5789473684210527,35,3,5,3,5,13,2,0,1,0,0.875,0.9210526315789473,0.8974358974358975,32.10064285714307,0.6285714285714286,0.5714285714285714,0.8857142857142857,39.89718181818207,45.424772727272895,53.423500000000004,0.0,12,-115.39949999999877,0.6778761061946903,0.9098228663446055,0.7604166666666666,C:\Users\jlion\Documents\Humtrack\datasets\HumTrans\all_wav.zip!wav_data_sync_with_midi/M04_0352_0002_2.wav,C:\Users\jlion\Documents\Humtrack\datasets\HumTrans\all_midi.zip!midi_data/M04_0352_0002_2.mid,G5 G4 G4 B4 G4 A4 C5 G5,F#4 G3 F#3 F#3 C4 F#3 A3 C4,A4 C5 A4,F#3 F#3 A3 C4 A3
M04_0353_0002_2_D,26,30,0,0,0,1,13,13,17,0.43333333333333335,0.5,0.4642857142857143,0.5,21,5,9,5,9,3,5,0,1,0,0.7,0.8076923076923077,0.75,36.022714285714294,0.8571428571428571,0.14285714285714285,0.7619047619047619,41.22099999999992,54.33584615384633,59.88792307692285,0.0,12,-116.21000000000059,0.7607913669064749,0.826151560178306,0.3953488372093023,C:\Users\jlion\Documents\Humtrack\datasets\HumTrans\all_wav.zip!wav_data_sync_with_midi/M04_0353_0002_2_D.wav,C:\Users\jlion\Documents\Humtrack\datasets\HumTrans\all_midi.zip!midi_data/M04_0353_0002_2_D.mid,C4 D4 E4 G4 G4 G4 G4 E4,C3 D3 E3 F#3 G3 F#3 G3 G3,C4 D4 E4 C4 C4,C3 D3 E3 F#3 F#3 G3 F#3 B2
M04_0354_0002_1,37,36,0,0,0,1,9,28,27,0.25,0.24324324324324326,0.24657534246575344,0.24324324324324326,18,19,18,19,18,7,3,0,0,0,0.5,0.4864864864864865,0.4931506849315069,68.08805555555567,0.6111111111111112,0.7777777777777778,0.7222222222222222,67.46172222222205,115.61383333333345,91.14188888888899,0.0,12,-403.71250000000015,0.7086834733893558,0.9394736842105263,0.391304347826087,C:\Users\jlion\Documents\Humtrack\datasets\HumTrans\all_wav.zip!wav_data_sync_with_midi/M04_0354_0002_1.wav,C:\Users\jlion\Documents\Humtrack\datasets\HumTrans\all_midi.zip!midi_data/M04_0354_0002_1.mid,G#4 A4 B4 B4 A4 G#4 F#4 E4,G3 F#3 A3 B3 B3 A3 F#3 E3,G#4 B4 A4 F#4 E4 E4 F#4 D#4,F#3 B3 B3 F#3 E3 E3 E3 F#3
M04_0357_0001_2_D,40,43,0,0,0,1,15,25,28,0.3488372093023256,0.375,0.3614457831325302,0.375,29,11,14,11,14,8,6,1,1,0,0.6744186046511628,0.725,0.6987951807228916,32.08610344827591,0.7241379310344828,0.6896551724137931,0.5862068965517241,22.31600000000007,25.687966666666604,35.194633333333265,0.0,12,-132.95049999999975,0.6629901960784313,0.9137737961926092,0.13333333333333333,C:\Users\jlion\Documents\Humtrack\datasets\HumTrans\all_wav.zip!wav_data_sync_with_midi/M04_0357_0001_2_D.wav,C:\Users\jlion\Documents\Humtrack\datasets\HumTrans\all_midi.zip!midi_data/M04_0357_0001_2_D.mid,C4 C4 C4 E4 F4 E4 C4 D4,D3 C3 A#2 C3 A2 E3 F#3 B2,C4 F4 G3 F4 E4 D4 B3 C4,C3 A#2 A2 F#3 D3 C3 G2 G3
M04_0360_0002_2_D,20,24,0,0,0,1,15,5,9,0.625,0.75,0.6818181818181818,0.75,19,1,5,1,5,0,4,0,2,0,0.7916666666666666,0.95,0.8636363636363635,35.19084210526334,1.0,0.0,0.7894736842105263,34.30506666666677,29.920866666666825,46.88166666666662,0.0,12,-135.45700000000016,0.9146341463414634,0.7974068071312804,0.14634146341463414,C:\Users\jlion\Documents\Humtrack\datasets\HumTrans\all_wav.zip!wav_data_sync_with_midi/M04_0360_0002_2_D.wav,C:\Users\jlion\Documents\Humtrack\datasets\HumTrans\all_midi.zip!midi_data/M04_0360_0002_2_D.mid,G4 G4 G4 B3 F#4,G3 G3 G3 G3 F#3 G3 G3 B2,B3,G3 G3 F#3 G3 B2
M04_0361_0001_2_D,43,48,0,0,0,1,16,27,32,0.3333333333333333,0.37209302325581395,0.3516483516483517,0.37209302325581395,34,9,14,9,14,10,9,0,5,0,0.7083333333333334,0.7906976744186046,0.7472527472527473,27.062470588234838,0.7058823529411765,0.7941176470588235,0.5588235294117647,30.555062499999465,19.924562500000103,28.748875000000826,0.0,12,-125.35900000000133,0.7464788732394366,0.8425632911392406,0.4158415841584158,C:\Users\jlion\Documents\Humtrack\datasets\HumTrans\all_wav.zip!wav_data_sync_with_midi/M04_0361_0001_2_D.wav,C:\Users\jlion\Documents\Humtrack\datasets\HumTrans\all_midi.zip!midi_data/M04_0361_0001_2_D.mid,C4 E4 A4 C4 C4 C4 B3 G4,E3 F3 A#3 A3 C3 C3 B2 C3,E4 C4 C4 G4 F4 E4 C4 C4,F3 A3 C3 C3 C3 D3 D#3 E3
