key,ref_notes,pred_notes,pitch_model_corrections,split_model_corrections,offset_model_corrections,cache_hit,matches,missed,extra,precision,recall,f1,note_accuracy,onset_matches,onset_missed,onset_extra,missed_onset,extra_onset,wrong_pitch,bad_offset,merged_notes,false_split,octave_error,onset_precision,onset_recall,onset_f1,onset_only_mae_ms,onset_pitch_acc,onset_pitch_mae_st,onset_offset_acc,onset_mae_ms,offset_mae_ms,duration_mae_ms,pitch_mae_st,global_shift_st,time_shift_ms,frame_pitch_acc,frame_voice_recall,frame_false_alarm,wav,midi,missed_preview,extra_preview,onset_missed_preview,onset_extra_preview
M05_0015_0001_2_D,28,27,0,0,0,1,23,5,4,0.8518518518518519,0.8214285714285714,0.8363636363636364,0.8214285714285714,27,1,0,1,0,1,3,1,0,0,1.0,0.9642857142857143,0.9818181818181818,20.06614814814816,0.9629629629629629,0.037037037037037035,0.8888888888888888,20.433347826086948,20.676869565217476,22.278478260869573,0.0,0,-159.0560000000001,0.9281045751633987,0.918,0.0,C:\Users\jlion\Documents\Humtrack\datasets\HumTrans\all_wav.zip!wav_data_sync_with_midi/M05_0015_0001_2_D.wav,C:\Users\jlion\Documents\Humtrack\datasets\HumTrans\all_midi.zip!midi_data/M05_0015_0001_2_D.mid,G3 G3 D3 G3 C3,G3 D3 F#3 C3,G3,
M05_0021_0001_1_D,32,33,0,0,0,1,26,6,7,0.7878787878787878,0.8125,0.8,0.8125,31,1,2,1,2,3,2,0,0,0,0.9393939393939394,0.96875,0.9538461538461539,19.837177419354777,0.9032258064516129,0.0967741935483871,0.9354838709677419,19.19161538461515,32.247115384615064,34.84853846153833,0.0,12,-156.42049999999986,0.8506944444444444,0.9201277955271565,0.3333333333333333,C:\Users\jlion\Documents\Humtrack\datasets\HumTrans\all_wav.zip!wav_data_sync_with_midi/M05_0021_0001_1_D.wav,C:\Users\jlion\Documents\Humtrack\datasets\HumTrans\all_midi.zip!midi_data/M05_0021_0001_1_D.mid,G4 E4 E4 F4 E4 E4,G3 E3 F3 C3 E3 E3 F3,G4,G3 C3
M05_0028_0001_2_D,14,14,0,0,0,1,10,4,4,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,13,1,1,1,1,0,3,0,0,0,0.9285714285714286,0.9285714285714286,0.9285714285714286,29.64711538461544,1.0,0.0,0.7692307692307693,32.58830000000007,23.925299999999908,22.058999999999905,0.0,12,-195.81349999999986,0.9434523809523809,0.6815415821501014,0.0,C:\Users\jlion\Documents\Humtrack\datasets\HumTrans\all_wav.zip!wav_data_sync_with_midi/M05_0028_0001_2_D.wav,C:\Users\jlion\Documents\Humtrack\datasets\HumTrans\all_midi.zip!midi_data/M05_0028_0001_2_D.mid,F4 A#4 F4 C4,F3 A#3 F3 C3,F4,F3
M05_0034_0001_2_DD,26,25,0,0,0,1,12,14,13,0.48,0.46153846153846156,0.47058823529411764,0.46153846153846156,24,2,1,2,1,11,1,0,0,0,0.96,0.9230769230769231,0.9411764705882353,34.07870833333334,0.5416666666666666,0.4583333333333333,0.9583333333333334,36.04308333333327,41.42624999999992,43.31766666666689,0.0,0,-246.39199999999994,0.5205183585313174,0.926,0.0,C:\Users\jlion\Documents\Humtrack\datasets\HumTrans\all_wav.zip!wav_data_sync_with_midi/M05_0034_0001_2_DD.wav,C:\Users\jlion\Documents\Humtrack\datasets\HumTrans\all_midi.zip!midi_data/M05_0034_0001_2_DD.mid,A#3 D3 D#3 D#3 A#2 D#3 C3 D3,G#3 C#3 D3 E3 A2 D3 B2 C#3,A#3 G3,G#3
M05_0035_0001_1_DD,22,23,0,0,0,1,17,5,6,0.7391304347826086,0.7727272727272727,0.7555555555555555,0.7727272727272727,22,0,1,0,1,5,1,0,1,0,0.9565217391304348,1.0,0.9777777777777777,24.004909090909,0.7727272727272727,0.36363636363636365,0.8636363636363636,28.37382352941169,23.38952941176479,34.14864705882351,0.0,0,-183.4720000000001,0.6707692307692308,0.8666666666666667,0.0,C:\Users\jlion\Documents\Humtrack\datasets\HumTrans\all_wav.zip!wav_data_sync_with_midi/M05_0035_0001_1_DD.wav,C:\Users\jlion\Documents\Humtrack\datasets\HumTrans\all_midi.zip!midi_data/M05_0035_0001_1_DD.mid,G3 C4 G3 G3 D3,F#3 B3 G3 F#3 A2 E3,,C3
M05_0036_0002_2_D,24,22,0,0,0,1,7,17,15,0.3181818181818182,0.2916666666666667,0.30434782608695654,0.2916666666666667,14,10,8,10,8,6,1,0,0,0,0.6363636363636364,0.5833333333333334,0.6086956521739131,83.84500000000001,0.5714285714285714,1.0714285714285714,0.7857142857142857,86.25300000000004,111.04014285714278,24.787142857142737,0.0,0,-38.524,0.7275280898876404,0.89,0.0,C:\Users\jlion\Documents\Humtrack\datasets\HumTrans\all_wav.zip!wav_data_sync_with_midi/M05_0036_0002_2_D.wav,C:\Users\jlion\Documents\Humtrack\datasets\HumTrans\all_midi.zip!midi_data/M05_0036_0002_2_D.mid,C3 C3 C3 E3 G3 G3 A3 A3,B2 C3 E3 G3 G3 A3 G3 F3,C3 C3 G3 A3 A3 F3 E3 E3,G3 G3 A3 F3 E3 E3 D3 C3
M05_0040_0002_2_DD,31,29,0,0,0,1,15,16,14,0.5172413793103449,0.4838709677419355,0.5000000000000001,0.4838709677419355,23,8,6,8,6,2,6,1,3,0,0.7931034482758621,0.7419354838709677,0.7666666666666667,42.920891304347954,0.9130434782608695,0.08695652173913043,0.7391304347826086,39.344233333333555,40.874433333333414,53.53826666666653,0.0,0,-177.72150000000008,0.8165413533834587,0.7851239669421488,0.3157894736842105,C:\Users\jlion\Documents\Humtrack\datasets\HumTrans\all_wav.zip!wav_data_sync_with_midi/M05_0040_0002_2_DD.wav,C:\Users\jlion\Documents\Humtrack\datasets\HumTrans\all_midi.zip!midi_data/M05_0040_0002_2_DD.mid,B2 C3 C#3 D3 D3 C#3 D3 B3,C3 C3 D3 D3 B3 B3 B3 D3,C3 C#3 C#3 D3 C4 A3 E3 F#3,C3 B3 B3 D3 A3 G3
M05_0042_0002_1_D,24,24,0,0,0,1,1,23,23,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,18,6,6,6,6,15,2,1,4,0,0.75,0.75,0.75,28.22744444444452,0.16666666666666666,2.9444444444444446,0.6111111111111112,16.676499999999983,10.683499999998958,27.35999999999894,0.0,2,89.6275000000002,0.1018957345971564,0.8791666666666667,1.0,C:\Users\jlion\Documents\Humtrack\datasets\HumTrans\all_wav.zip!wav_data_sync_with_midi/M05_0042_0002_1_D.wav,C:\Users\jlion\Documents\Humtrack\datasets\HumTrans\all_midi.zip!midi_data/M05_0042_0002_1_D.mid,D3 D3 F3 F3 E3 C3 G3 D3,C3 D3 F3 F3 E3 C3 G3 D#3,D3 F3 F3 G3 E3 F3,C3 C3 G3 E3 D3 C3
M05_0044_0001_1_DD,25,27,0,0,0,1,14,11,13,0.5185185185185185,0.56,0.5384615384615384,0.56,21,4,6,4,6,4,3,0,1,0,0.7777777777777778,0.84,0.8076923076923077,27.017523809523944,0.8095238095238095,0.23809523809523808,0.7619047619047619,25.974642857143017,33.936357142857155,34.508000000000465,0.0,0,-214.00699999999983,0.7284644194756554,0.7225981055480379,0.0,C:\Users\jlion\Documents\Humtrack\datasets\HumTrans\all_wav.zip!wav_data_sync_with_midi/M05_0044_0001_1_DD.wav,C:\Users\jlion\Documents\Humtrack\datasets\HumTrans\all_midi.zip!midi_data/M05_0044_0001_1_DD.mid,E3 G3 F3 B2 C3 D3 G2 G3,F3 F#3 G3 F#3 A2 B2 D3 G2,E3 G3 G2 F3,F3 F#3 G3 G2 C3 F3
M05_0051_0001_1_DD,32,36,0,0,0,1,20,12,16,0.5555555555555556,0.625,0.5882352941176471,0.625,28,4,8,4,8,7,3,0,4,0,0.7777777777777778,0.875,0.823529411764706,23.135107142857184,0.75,0.35714285714285715,0.7142857142857143,29.463300000000146,39.547500000000056,34.31380000000003,0.0,0,-192.43049999999974,0.8192419825072886,0.8575,0.0,C:\Users\jlion\Documents\Humtrack\datasets\HumTrans\all_wav.zip!wav_data_sync_with_midi/M05_0051_0001_1_DD.wav,C:\Users\jlion\Documents\Humtrack\datasets\HumTrans\all_midi.zip!midi_data/M05_0051_0001_1_DD.mid,C3 G3 G3 A3 F3 C3 G3 E3,B2 E3 G3 G3 A3 F3 B2 C3,C3 A3 F3 E3,B2 D3 G3 F3 C3 E3 D3 C3
M05_0056_0001_1_D,26,21,0,0,0,1,7,19,14,0.3333333333333333,0.2692307692307692,0.2978723404255319,0.2692307692307692,13,13,8,13,8,1,5,0,1,0,0.6190476190476191,0.5,0.5531914893617021,32.545153846154,0.9230769230769231,0.07692307692307693,0.5384615384615384,25.772000000000414,39.8568571428576,33.43914285714357,0.0,12,-199.78200000000078,0.8006644518272426,0.6825396825396826,0.0,C:\Users\jlion\Documents\Humtrack\datasets\HumTrans\all_wav.zip!wav_data_sync_with_midi/M05_0056_0001_1_D.wav,C:\Users\jlion\Documents\Humtrack\datasets\HumTrans\all_midi.zip!midi_data/M05_0056_0001_1_D.mid,E4 E4 E4 F4 G4 E4 D4 C4,F#3 G3 E3 D3 C3 B2 C3 D3,E4 E4 E4 F4 E4 D4 C4 C4,F#3 E3 D3 C3 C3 D3 E3 E3
